big onnx,small onnx,vnnlib,duration (big only),duration (small and big),Rows.DURATION_SMALL_ONLY,classification (big only),classification (small and big),number of splits (big only),number of splits (small and big),falsification by counterexample
vnncomp2022_benchmarks/benchmarks\mnist_fc\onnx/mnist-net_256x2.onnx,vnncomp2022_benchmarks/benchmarks\mnist_fc\onnx_small/2024_02_04_13_58_16_options.json_Options__0.9822999835014343_f1Score__12_Epoch.onnx,vnncomp2022_benchmarks/benchmarks\mnist_fc\vnnlib/prop_0_0.03.vnnlib,0.11789620004128665,39.86386369995307,33.11975149996579,safe,safe,1,38,0
vnncomp2022_benchmarks/benchmarks\mnist_fc\onnx/mnist-net_256x2.onnx,vnncomp2022_benchmarks/benchmarks\mnist_fc\onnx_small/2024_02_04_13_58_16_options.json_Options__0.9822999835014343_f1Score__12_Epoch.onnx,vnncomp2022_benchmarks/benchmarks\mnist_fc\vnnlib/prop_1_0.03.vnnlib,49.2597315000603,120.19214870000724,120.19214870000724,unsafe,timeout,38,233,0
vnncomp2022_benchmarks/benchmarks\mnist_fc\onnx/mnist-net_256x2.onnx,vnncomp2022_benchmarks/benchmarks\mnist_fc\onnx_small/2024_02_04_13_58_16_options.json_Options__0.9822999835014343_f1Score__12_Epoch.onnx,vnncomp2022_benchmarks/benchmarks\mnist_fc\vnnlib/prop_2_0.03.vnnlib,0.9345444000791758,120.02161309996154,120.02161309996154,unsafe,timeout,1,162,0
vnncomp2022_benchmarks/benchmarks\mnist_fc\onnx/mnist-net_256x2.onnx,vnncomp2022_benchmarks/benchmarks\mnist_fc\onnx_small/2024_02_04_13_58_16_options.json_Options__0.9822999835014343_f1Score__12_Epoch.onnx,vnncomp2022_benchmarks/benchmarks\mnist_fc\vnnlib/prop_3_0.03.vnnlib,0.09777959994971752,0.23147939995396882,0.10056489997077733,safe,safe,1,1,0
vnncomp2022_benchmarks/benchmarks\mnist_fc\onnx/mnist-net_256x2.onnx,vnncomp2022_benchmarks/benchmarks\mnist_fc\onnx_small/2024_02_04_13_58_16_options.json_Options__0.9822999835014343_f1Score__12_Epoch.onnx,vnncomp2022_benchmarks/benchmarks\mnist_fc\vnnlib/prop_4_0.03.vnnlib,0.12042729998938739,120.00780929997563,120.00780929997563,safe,timeout,1,127,0
vnncomp2022_benchmarks/benchmarks\mnist_fc\onnx/mnist-net_256x2.onnx,vnncomp2022_benchmarks/benchmarks\mnist_fc\onnx_small/2024_02_04_13_58_16_options.json_Options__0.9822999835014343_f1Score__12_Epoch.onnx,vnncomp2022_benchmarks/benchmarks\mnist_fc\vnnlib/prop_5_0.03.vnnlib,0.11222140002064407,0.3674305999884382,0.22735339996870607,safe,safe,1,1,0
vnncomp2022_benchmarks/benchmarks\mnist_fc\onnx/mnist-net_256x2.onnx,vnncomp2022_benchmarks/benchmarks\mnist_fc\onnx_small/2024_02_04_13_58_16_options.json_Options__0.9822999835014343_f1Score__12_Epoch.onnx,vnncomp2022_benchmarks/benchmarks\mnist_fc\vnnlib/prop_6_0.03.vnnlib,120.00460770004429,120.03491599997506,120.03491599997506,timeout,timeout,54,27,0
vnncomp2022_benchmarks/benchmarks\mnist_fc\onnx/mnist-net_256x2.onnx,vnncomp2022_benchmarks/benchmarks\mnist_fc\onnx_small/2024_02_04_13_58_16_options.json_Options__0.9822999835014343_f1Score__12_Epoch.onnx,vnncomp2022_benchmarks/benchmarks\mnist_fc\vnnlib/prop_7_0.03.vnnlib,0.10103050002362579,2.66596509993542,1.9060732999350876,safe,safe,1,6,0
vnncomp2022_benchmarks/benchmarks\mnist_fc\onnx/mnist-net_256x2.onnx,vnncomp2022_benchmarks/benchmarks\mnist_fc\onnx_small/2024_02_04_13_58_16_options.json_Options__0.9822999835014343_f1Score__12_Epoch.onnx,vnncomp2022_benchmarks/benchmarks\mnist_fc\vnnlib/prop_8_0.03.vnnlib,1.1756120000500232,1.3201449000043795,0.08638580003753304,safe,safe,3,3,0
vnncomp2022_benchmarks/benchmarks\mnist_fc\onnx/mnist-net_256x2.onnx,vnncomp2022_benchmarks/benchmarks\mnist_fc\onnx_small/2024_02_04_13_58_16_options.json_Options__0.9822999835014343_f1Score__12_Epoch.onnx,vnncomp2022_benchmarks/benchmarks\mnist_fc\vnnlib/prop_9_0.03.vnnlib,0.10632000002078712,15.949138499912806,13.775784199940972,safe,safe,1,13,0
