big onnx,small onnx,vnnlib,duration (big only),duration (small and big),Rows.DURATION_SMALL_ONLY,classification (big only),classification (small and big),number of splits (big only),number of splits (small and big),falsification by counterexample
vnncomp2022_benchmarks/benchmarks\mnist_fc\onnx/mnist-net_256x2.onnx,vnncomp2022_benchmarks/benchmarks\mnist_fc\onnx_small/2024_02_18_11_09_39_options.json_Options__0.9837999939918518_f1Score__16_Epoch.onnx,vnncomp2022_benchmarks/benchmarks\mnist_fc\vnnlib/prop_13_0.03.vnnlib,0.08273449999978766,0.2067918999819085,0.10285249998560175,safe,safe,1,1,0
vnncomp2022_benchmarks/benchmarks\mnist_fc\onnx/mnist-net_256x2.onnx,vnncomp2022_benchmarks/benchmarks\mnist_fc\onnx_small/2024_02_18_11_09_39_options.json_Options__0.9837999939918518_f1Score__16_Epoch.onnx,vnncomp2022_benchmarks/benchmarks\mnist_fc\vnnlib/prop_14_0.03.vnnlib,0.09417719999328256,5.350820699997712,5.2447819000226445,safe,safe,1,1,0
vnncomp2022_benchmarks/benchmarks\mnist_fc\onnx/mnist-net_256x2.onnx,vnncomp2022_benchmarks/benchmarks\mnist_fc\onnx_small/2024_02_18_11_09_39_options.json_Options__0.9837999939918518_f1Score__16_Epoch.onnx,vnncomp2022_benchmarks/benchmarks\mnist_fc\vnnlib/prop_0_0.05.vnnlib,1.4498021000181325,120.016170399962,120.016170399962,unsafe,timeout,1,1,0
vnncomp2022_benchmarks/benchmarks\mnist_fc\onnx/mnist-net_256x2.onnx,vnncomp2022_benchmarks/benchmarks\mnist_fc\onnx_small/2024_02_18_11_09_39_options.json_Options__0.9837999939918518_f1Score__16_Epoch.onnx,vnncomp2022_benchmarks/benchmarks\mnist_fc\vnnlib/prop_1_0.05.vnnlib,3.312999600020703,120.24495279998519,120.24495279998519,unsafe,timeout,1,1,0
vnncomp2022_benchmarks/benchmarks\mnist_fc\onnx/mnist-net_256x2.onnx,vnncomp2022_benchmarks/benchmarks\mnist_fc\onnx_small/2024_02_18_11_09_39_options.json_Options__0.9837999939918518_f1Score__16_Epoch.onnx,vnncomp2022_benchmarks/benchmarks\mnist_fc\vnnlib/prop_2_0.05.vnnlib,1.6339636000338942,120.0855678000371,120.0855678000371,unsafe,timeout,1,1,0
vnncomp2022_benchmarks/benchmarks\mnist_fc\onnx/mnist-net_256x2.onnx,vnncomp2022_benchmarks/benchmarks\mnist_fc\onnx_small/2024_02_18_11_09_39_options.json_Options__0.9837999939918518_f1Score__16_Epoch.onnx,vnncomp2022_benchmarks/benchmarks\mnist_fc\vnnlib/prop_3_0.05.vnnlib,0.37727220001397654,5.852942799974699,5.44604700000491,safe,safe,1,1,0
vnncomp2022_benchmarks/benchmarks\mnist_fc\onnx/mnist-net_256x2.onnx,vnncomp2022_benchmarks/benchmarks\mnist_fc\onnx_small/2024_02_18_11_09_39_options.json_Options__0.9837999939918518_f1Score__16_Epoch.onnx,vnncomp2022_benchmarks/benchmarks\mnist_fc\vnnlib/prop_4_0.05.vnnlib,120.00550259999,120.2356362999999,120.2356362999999,timeout,timeout,29,1,0
vnncomp2022_benchmarks/benchmarks\mnist_fc\onnx/mnist-net_256x2.onnx,vnncomp2022_benchmarks/benchmarks\mnist_fc\onnx_small/2024_02_18_11_09_39_options.json_Options__0.9837999939918518_f1Score__16_Epoch.onnx,vnncomp2022_benchmarks/benchmarks\mnist_fc\vnnlib/prop_5_0.05.vnnlib,33.46109520003665,120.00436630001059,120.00436630001059,unsafe,timeout,8,1,0
vnncomp2022_benchmarks/benchmarks\mnist_fc\onnx/mnist-net_256x2.onnx,vnncomp2022_benchmarks/benchmarks\mnist_fc\onnx_small/2024_02_18_11_09_39_options.json_Options__0.9837999939918518_f1Score__16_Epoch.onnx,vnncomp2022_benchmarks/benchmarks\mnist_fc\vnnlib/prop_6_0.05.vnnlib,91.99669830000494,120.35182789998362,120.35182789998362,unsafe,timeout,23,1,0
vnncomp2022_benchmarks/benchmarks\mnist_fc\onnx/mnist-net_256x2.onnx,vnncomp2022_benchmarks/benchmarks\mnist_fc\onnx_small/2024_02_18_11_09_39_options.json_Options__0.9837999939918518_f1Score__16_Epoch.onnx,vnncomp2022_benchmarks/benchmarks\mnist_fc\vnnlib/prop_7_0.05.vnnlib,0.19103550002910197,120.0666673000087,120.0666673000087,safe,timeout,1,1,0
vnncomp2022_benchmarks/benchmarks\mnist_fc\onnx/mnist-net_256x2.onnx,vnncomp2022_benchmarks/benchmarks\mnist_fc\onnx_small/2024_02_18_11_09_39_options.json_Options__0.9837999939918518_f1Score__16_Epoch.onnx,vnncomp2022_benchmarks/benchmarks\mnist_fc\vnnlib/prop_8_0.05.vnnlib,1.9105395000078715,120.02694780001184,120.02694780001184,unsafe,timeout,1,1,0
vnncomp2022_benchmarks/benchmarks\mnist_fc\onnx/mnist-net_256x2.onnx,vnncomp2022_benchmarks/benchmarks\mnist_fc\onnx_small/2024_02_18_11_09_39_options.json_Options__0.9837999939918518_f1Score__16_Epoch.onnx,vnncomp2022_benchmarks/benchmarks\mnist_fc\vnnlib/prop_9_0.05.vnnlib,21.22538080002414,120.1471467000083,120.1471467000083,safe,timeout,22,1,0
vnncomp2022_benchmarks/benchmarks\mnist_fc\onnx/mnist-net_256x2.onnx,vnncomp2022_benchmarks/benchmarks\mnist_fc\onnx_small/2024_02_18_11_09_39_options.json_Options__0.9837999939918518_f1Score__16_Epoch.onnx,vnncomp2022_benchmarks/benchmarks\mnist_fc\vnnlib/prop_10_0.05.vnnlib,68.19174039998325,120.05183919996489,120.05183919996489,safe,timeout,99,1,0
vnncomp2022_benchmarks/benchmarks\mnist_fc\onnx/mnist-net_256x2.onnx,vnncomp2022_benchmarks/benchmarks\mnist_fc\onnx_small/2024_02_18_11_09_39_options.json_Options__0.9837999939918518_f1Score__16_Epoch.onnx,vnncomp2022_benchmarks/benchmarks\mnist_fc\vnnlib/prop_11_0.05.vnnlib,7.3531489000306465,120.0471106999903,120.0471106999903,safe,timeout,10,1,0
vnncomp2022_benchmarks/benchmarks\mnist_fc\onnx/mnist-net_256x2.onnx,vnncomp2022_benchmarks/benchmarks\mnist_fc\onnx_small/2024_02_18_11_09_39_options.json_Options__0.9837999939918518_f1Score__16_Epoch.onnx,vnncomp2022_benchmarks/benchmarks\mnist_fc\vnnlib/prop_12_0.05.vnnlib,0.10245509998640046,120.1098446000251,120.1098446000251,unsafe,timeout,1,1,0
vnncomp2022_benchmarks/benchmarks\mnist_fc\onnx/mnist-net_256x2.onnx,vnncomp2022_benchmarks/benchmarks\mnist_fc\onnx_small/2024_02_18_11_09_39_options.json_Options__0.9837999939918518_f1Score__16_Epoch.onnx,vnncomp2022_benchmarks/benchmarks\mnist_fc\vnnlib/prop_13_0.05.vnnlib,0.4687963000033051,120.27557889994932,120.27557889994932,safe,timeout,1,1,0
vnncomp2022_benchmarks/benchmarks\mnist_fc\onnx/mnist-net_256x2.onnx,vnncomp2022_benchmarks/benchmarks\mnist_fc\onnx_small/2024_02_18_11_09_39_options.json_Options__0.9837999939918518_f1Score__16_Epoch.onnx,vnncomp2022_benchmarks/benchmarks\mnist_fc\vnnlib/prop_14_0.05.vnnlib,4.548717300000135,120.03816880000522,120.03816880000522,safe,timeout,6,1,0
