big onnx,small onnx,vnnlib,duration (big only),duration (small and big),Rows.DURATION_SMALL_ONLY,classification (big only),classification (small and big),number of splits (big only),number of splits (small and big),falsification by counterexample
vnncomp2022_benchmarks/benchmarks\mnist_fc\onnx/mnist-net_256x2.onnx,vnncomp2022_benchmarks/benchmarks\mnist_fc\onnx_small/2024_02_04_14_26_19_options.json_Options__0.9825999736785889_f1Score__14_Epoch.onnx,vnncomp2022_benchmarks/benchmarks\mnist_fc\vnnlib/prop_5_0.05.vnnlib,32.65256830002181,120.0145707000047,120.0145707000047,unsafe,timeout,8,196,0
vnncomp2022_benchmarks/benchmarks\mnist_fc\onnx/mnist-net_256x2.onnx,vnncomp2022_benchmarks/benchmarks\mnist_fc\onnx_small/2024_02_04_14_26_19_options.json_Options__0.9825999736785889_f1Score__14_Epoch.onnx,vnncomp2022_benchmarks/benchmarks\mnist_fc\vnnlib/prop_6_0.05.vnnlib,89.6025299000321,120.01687109994236,120.01687109994236,unsafe,timeout,23,1,0
vnncomp2022_benchmarks/benchmarks\mnist_fc\onnx/mnist-net_256x2.onnx,vnncomp2022_benchmarks/benchmarks\mnist_fc\onnx_small/2024_02_04_14_26_19_options.json_Options__0.9825999736785889_f1Score__14_Epoch.onnx,vnncomp2022_benchmarks/benchmarks\mnist_fc\vnnlib/prop_7_0.05.vnnlib,0.14591500000096858,121.79522149998229,121.79522149998229,safe,timeout,1,360,0
vnncomp2022_benchmarks/benchmarks\mnist_fc\onnx/mnist-net_256x2.onnx,vnncomp2022_benchmarks/benchmarks\mnist_fc\onnx_small/2024_02_04_14_26_19_options.json_Options__0.9825999736785889_f1Score__14_Epoch.onnx,vnncomp2022_benchmarks/benchmarks\mnist_fc\vnnlib/prop_8_0.05.vnnlib,1.8584132000105456,120.01067230000626,120.01067230000626,unsafe,timeout,1,283,0
vnncomp2022_benchmarks/benchmarks\mnist_fc\onnx/mnist-net_256x2.onnx,vnncomp2022_benchmarks/benchmarks\mnist_fc\onnx_small/2024_02_04_14_26_19_options.json_Options__0.9825999736785889_f1Score__14_Epoch.onnx,vnncomp2022_benchmarks/benchmarks\mnist_fc\vnnlib/prop_9_0.05.vnnlib,20.400661499937996,120.03319350001402,120.03319350001402,safe,timeout,22,56,0
vnncomp2022_benchmarks/benchmarks\mnist_fc\onnx/mnist-net_256x2.onnx,vnncomp2022_benchmarks/benchmarks\mnist_fc\onnx_small/2024_02_04_14_26_19_options.json_Options__0.9825999736785889_f1Score__14_Epoch.onnx,vnncomp2022_benchmarks/benchmarks\mnist_fc\vnnlib/prop_10_0.05.vnnlib,120.00690069992561,120.01037979999091,120.01037979999091,timeout,timeout,76,174,0
vnncomp2022_benchmarks/benchmarks\mnist_fc\onnx/mnist-net_256x2.onnx,vnncomp2022_benchmarks/benchmarks\mnist_fc\onnx_small/2024_02_04_14_26_19_options.json_Options__0.9825999736785889_f1Score__14_Epoch.onnx,vnncomp2022_benchmarks/benchmarks\mnist_fc\vnnlib/prop_11_0.05.vnnlib,7.25285059993621,120.0171630999539,120.0171630999539,safe,timeout,10,112,0
vnncomp2022_benchmarks/benchmarks\mnist_fc\onnx/mnist-net_256x2.onnx,vnncomp2022_benchmarks/benchmarks\mnist_fc\onnx_small/2024_02_04_14_26_19_options.json_Options__0.9825999736785889_f1Score__14_Epoch.onnx,vnncomp2022_benchmarks/benchmarks\mnist_fc\vnnlib/prop_12_0.05.vnnlib,0.08148380008060485,0.5912561999866739,0.5912561999866739,unsafe,unsafe,1,1,1
vnncomp2022_benchmarks/benchmarks\mnist_fc\onnx/mnist-net_256x2.onnx,vnncomp2022_benchmarks/benchmarks\mnist_fc\onnx_small/2024_02_04_14_26_19_options.json_Options__0.9825999736785889_f1Score__14_Epoch.onnx,vnncomp2022_benchmarks/benchmarks\mnist_fc\vnnlib/prop_13_0.05.vnnlib,0.41873910010326654,120.01373670005705,120.01373670005705,safe,timeout,1,77,0
vnncomp2022_benchmarks/benchmarks\mnist_fc\onnx/mnist-net_256x2.onnx,vnncomp2022_benchmarks/benchmarks\mnist_fc\onnx_small/2024_02_04_14_26_19_options.json_Options__0.9825999736785889_f1Score__14_Epoch.onnx,vnncomp2022_benchmarks/benchmarks\mnist_fc\vnnlib/prop_14_0.05.vnnlib,3.1448211999377236,145.51423059997614,145.51423059997614,safe,timeout,6,202,0
